place_id,place_name,rating,total_number_of_ratings,price_level,address,city,zip_code
ChIJjdGo_posDogRlH_P4dk8zH8,chopsticks,4.1,135,1,28 e roosevelt rd,chicago,60605-2434
ChIJaUCr6XUwDogR5gw-1oqcg0c,vito & nick's pizzeria,4.4,1189,1,8433 s pulaski rd,chicago,60652
ChIJQ3Vmv5PMD4gRcKpSIG_Lxb8,taquería el durango,3.8,14,1,5344 w fullerton ave,chicago,60639-1451
ChIJKzTcvVfMD4gR5eyqYKXy8DQ,bread basket chicago,3.9,244,1,4725 w belmont ave,chicago,60641-4404
ChIJ3ZNSEccsDogRtW0iu5ZZsOc,taco bell,3.8,298,1,500 w madison st,chicago,60661
ChIJkSRPzoTAD4gRCRmV6FUzDas,rhapsody cafe,4.4,110,nan,833 deerfield rd c,deerfield,60015-3211
ChIJEWofipgsDogRiPCXcGlcNt4,thai spoon and sushi chicago,4.1,446,1,601 s wabash ave,chicago,60605
ChIJNwurA68sDogRtUPfm2GcIJk,bella bacinos,3.9,310,2,66 e wacker pl,chicago,60601
ChIJ82ZhUP3SD4gR0RKfiNge4lg,gaslight bar & grille,4.2,316,2,2450 n clark st,chicago,60614
ChIJ1Zx_QGQuDogRe9QJ_ZFvcZM,taquería ciudad,3.9,21,nan,5005 s ashland ave,chicago,60609
ChIJ7WVzcxctDogRq1Sz3zzFoUY,rush university medical center,3.8,555,nan,1653 w congress pkwy,chicago,60612
ChIJGeq6aajLD4gRFr-PRc4F5jY,hubble hookah,4.1,235,1,3308 harlem ave,chicago,60634-3601
ChIJ4bSte7EsDogR4t3a6GtFy4Q,the boss bar,3.9,825,2,420 n clark st,chicago,60654
ChIJw29P3__ND4gRucNna7DC4JE,hilltop restaurant,3.9,144,1,2800 w foster ave,chicago,60625
ChIJqRnjWv3ID4gRiAlJVs_yhLc,white castle,3.9,733,1,7550 harlem ave,chicago,60631
ChIJgQp7qXrMD4gRiIm2Q-EQe6U,"trattoria porretta ristorante, pizzeria, and catering",4.6,291,2,3656 n central ave,chicago,60634
ChIJ026Ape0sDogRwHqyLO0s7Lk,eppel's restaurant,4.5,675,1,554 roosevelt rd,chicago,60607-4917
ChIJeaJvUvrND4gRFCCtK-Zi9j0,paleteria reina de sabores,4.3,12,nan,3015 w lawrence ave,chicago,60625
ChIJcSl01LLsWogROWltt1HTKjs,burgers r us,4.2,291,1,1023 us-23,weber city,24290-7060
ChIJP0_743EtDogRWv6-GyI8HVw,ocean prime,4.7,172,nan,87 e wacker dr,chicago,60601
ChIJI4gTXCMlDogRPSRAXKhc104,swanson's deli,4.6,97,2,2414 w 103rd st,chicago,60655-1002
ChIJHxiHla_TD4gRdiBCp4ZfDLg,hb home bistro,4.3,140,2,3404 n halsted st,chicago,60657-2415
ChIJrybLnWssDogR-FsUTsnctNQ,franco's ristorante,4.7,288,2,300 w 31st st,chicago,60616
ChIJM12SNt8sDogRWIWctRHAQ6A,warm belly bakery,4.5,108,nan,1148 w monroe st,chicago,60607
ChIJKZkbvl4oDogRMqjLM3WTRh0,a.p. deli,4,339,2,1759 e 75th st,chicago,60649
ChIJw29P3__ND4gRucNna7DC4JE,hilltop restaurant,3.9,144,1,2800 w foster ave,chicago,60625
ChIJAypfsek2DogR4DXz7NiUl8o,pepe's mexican restaurant,4,262,1,7026 w archer ave,chicago,60638-2202
ChIJjx6DENYtDogR1ddwCCvZeWw,american wildburger,4.6,9,nan,500 w madison st f007,chicago,60661
ChIJm6OZ8LItDogR3h4etYjnZkQ,the duck inn,4.6,620,3,2701 s eleanor st,chicago,60608-5402
ChIJ9aJF7s7TD4gR2TxZ2fdTIks,loving heart vegan cafe,4.8,170,2,838 w montrose ave,chicago,60613
ChIJTfO3rRDOD4gReK-L66EH45I,el carrito,4.1,527,1,6019 n lincoln ave,chicago,60659
ChIJ-aFxw9cwDogR_q6PfPLohCo,cipriani's pizza,4.5,209,1,5840 w 63rd st,chicago,60638-5421
ChIJSYxzafAtDogR2bpQHjvNxnU,cafe tola,4.4,57,nan,600 n lasalle dr,chicago,60654
ChIJAbLSZp3SD4gRfZUdo9D0B5w,spilt milk,4.4,277,2,2758 w fullerton ave,chicago,60647
ChIJh9GX2aDRD4gRADBuz5w--Uc,clarkes rogers park,3.8,164,2,6431 n sheridan rd,chicago,60626-5309
ChIJV6U9Wa8sDogRrrIwt52dR_E,stan's donuts & coffee,4.4,1047,2,181 michigan ave,chicago,60601
ChIJbQCJksXSD4gRzKDe7ufxsaw,cheesie's pub & grub wicker park,4.1,351,1,1365 n milwaukee ave,chicago,60622
ChIJDfwEQdfND4gRnYKtZfkH7-4,gt's fast foods,4.2,92,1,5016 n pulaski rd,chicago,60630-2707
ChIJ7_5QjOosDogRVpryXbifXfg,don fresco mexican eatery,3.6,152,nan,520 w harrison st,chicago,60607
ChIJXajiYVTTD4gRriAjGeRH7tQ,"the ritz-carlton, chicago",4.6,920,4,160 e pearson st,chicago,60611
ChIJ57qNbNgwDogRsJvdaRnNd8k,giorgino's pizza,4.2,88,2,5723 w 63rd st,chicago,60638-5507
ChIJ14sN7BXOD4gRIqzpbtS28FA,pho 5 lua,4.4,340,1,6261 mccormick blvd,chicago,60659
ChIJz4EgVnclDogR5HYwYz672bg,harold's chicken shack,3.8,255,1,9151 s ashland ave,chicago,60620
ChIJeQ5tzSLTD4gRPenQjriu-Cw,pizza capri,4.2,109,2,1733 n halsted st,chicago,60614-5537
ChIJP-8_TCm0D4gRGMiMJixTfN4,reggio's pizza,3,125,nan,10000 bessie coleman dr,chicago,60666
ChIJuyI60yLTD4gROwTWENq1He0,alinea,4.7,1451,4,1723 n halsted st,chicago,60614-5501
ChIJIaZ6G8csDogRFFnOdA3zmvc,pizza hut freshly baked,2.3,9,nan,500 w madison st,chicago,60661
ChIJWZy-w6ssDogRFBf6pWy-mEo,texas de brazil,4.5,1119,3,w illinois st,chicago,60611
ChIJkUZlfojRD4gROMz3SeWDYdo,andies restaurant,4.3,305,2,5253 n clark st,chicago,60640-2122
ChIJNw04Q0QyDogRsEEmI3gBSuI,kafecito,4.3,70,nan,3940 w 26th st,chicago,60623
ChIJ_ZjZtbMsDogRYGR0r-lg7hk,fado irish pub,4.4,1504,2,100 w grand ave,chicago,60654
ChIJyxVsGYMZDogRASI8oREUIWQ,taqueria hacienda tapatia,4.1,76,1,431 w 14th st,chicago heights,60411
ChIJMYSNybXTD4gR6RfUu6MTFlg,curry point,3.8,105,nan,3913 n sheffield ave,chicago,60613
ChIJeTiKtK7RD4gRnbHrywPaPyY,pakwan indo-pak cuisine,4.7,34,nan,6355 n maplewood ave,chicago,60659
ChIJhZwvs6DJD4gRE19CXhhxOiA,giordano's,4.2,86,2,6709 n northwest hwy,chicago,60631
ChIJbZTE8aosDogROI3VNgpHpQE,west egg cafe,4.4,1320,nan,620 n fairbanks ct,chicago,60611
ChIJp4mvOv8sDogRtnFhXlaGw98,carnitas don pedro,4.5,931,2,1113 w 18th st,chicago,60608-2324
ChIJE0oeJUHTD4gRGgrk-M6eEgk,dinotto (pasta e pizza),4.5,203,2,1551 n wells st,chicago,60610
ChIJHwlzDIjRD4gR_wPKm2lolmY,jin ju,4.6,164,2,5203 n clark st,chicago,60640-2101
ChIJ6RSA-ObRD4gRhkWipIEQS0M,starbucks,4.2,409,2,6108 n western ave,chicago,60659
ChIJQSp-raDJD4gREOC3UkEYNBw,the curragh irish pub,4.4,417,2,6705 n northwest hwy,chicago,60631
ChIJxS9myKfMD4gRpZeHG_9bwLw,ben's bar=be-cue,4.1,263,2,5931 w north ave,chicago,60639
ChIJu2jEX-PPD4gRmpaGEvl3gDM,big hill,4.6,77,nan,3307 w bryn mawr ave,chicago,60659
ChIJZ4eq7EDSD4gRxnx-lVZrFdo,indian clay pot,4.6,176,nan,1804 w irving park rd,chicago,60613
ChIJ50b_jMXSD4gRYj9d38YAWwE,antique taco wicker park,4.5,796,2,1360 n milwaukee ave,chicago,60622
ChIJ4VAl33slDogRkOSJh8FesEs,happy wings restaurant,4.5,13,nan,8950 s ashland ave,chicago,60620-4952
ChIJsRjg-fvMD4gRS8dxSACyl-A,super pollo,3.9,216,1,4614 w diversey ave,chicago,60639
ChIJ01Vk70TND4gRmIUwqETOtuw,la perla tapatia,4.5,88,1,3251 w north ave,chicago,60647-4913
ChIJQbjydbcsDogRk1ijZu53IBU,alonti catering kitchen,3.2,43,1,300 s riverside plaza #125,chicago,60606
ChIJm63I9j2sGYgRYkbmTKYpIsA,mike's wings,4.3,372,1,1808 monroe ave nw #2,grand rapids,49505-6267
ChIJqXyQKxnTD4gRgpXzHERVVXA,kincade's bar & grill,4.2,308,1,950 w armitage ave,chicago,60614-7419
ChIJ5--Gvi_SD4gRyHqGhH9gvIQ,brix catering and events,3.9,14,nan,2036 w roscoe st,chicago,60618
ChIJbWdeiJMcBYgRBK8UMcZS1og,gene's supper club,4,402,1,4323 n 60th st #1209,milwaukee,53216
ChIJbVZBVsHTD4gRPBwScIHNnqE,barangaroos aussie pies,4.7,34,nan,3208 n sheffield ave,chicago,60657
ChIJC6v-JvAsDogRymsuNEbCSD8,popeyes louisiana kitchen,3.9,301,1,1251 s halsted st,chicago,60607
ChIJdYfzQ8rTD4gRmjHCD9jCpNY,little kitchen chinese restaurant,3.8,84,1,4104 n sheridan rd,chicago,60613
ChIJ291d0GMsDogRJH7b_sAS1Ds,xi'an cuisine,4.2,351,1,225 w cermak rd,chicago,60616
ChIJrUvtMhTOD4gR_OKAGHg8Ug4,hoanh long vietnamese & chinese restaurant,4.3,229,1,6148 n lincoln ave,chicago,60659
ChIJTUd-TFclDogRH_-hibRPR5c,"joey's red hots, morgan park",4.4,579,1,11500 s western ave,chicago,60643
ChIJGZnauzAtDogRM_CCEZhCr4E,goose island taproom,4.7,556,nan,1800 w fulton st,chicago,60612
ChIJi_wOTFwsDogRc254g-wUOIk,connie's pizza,4.4,2462,2,2373 s archer ave,chicago,60616
ChIJ2_1tpqDJD4gRFsQFFNWHPjY,elliott's seafood grille,4.6,159,3,6690 n northwest hwy,chicago,60631-1306
ChIJg8mTLHQwDogR1NFy89VpdLI,angie's sports bar & pizzeria,4.4,125,2,8352 s pulaski rd,chicago,60652-3118
ChIJiSFrScYsDogRMv-9gORA1ag,klay oven kitchen,4.2,23,1,131 n clinton st,chicago,60661
ChIJ93TDe5wtDogRQktQ8Myit6o,subway,4,106,1,2352 w cermak rd,chicago,60608-3812
ChIJN-e_KGLSD4gRHPjMfDrcSyE,soirée weddings & events inc,nan,nan,nan,1515 n wells st,chicago,60610
ChIJwYHsMLbSD4gRpAQRzGJ_2do,soirée gelato,4.5,52,2,2034 w division st,chicago,60622
ChIJjfQmYWDND4gR5x7lMAP30qs,the spice room,4.4,413,2,2906 w armitage ave,chicago,60647
ChIJ4dPEytsxDogRcnLLTLEBWcg,taquerías y tortillerías atotonilco,4.2,653,1,5656 s kedzie ave,chicago,60629
ChIJ5V0OLEvQD4gRtiPFeRWZuSs,parkside gyros,4.2,84,1,7355 n clark st,chicago,60626-1603
ChIJ78Qi7BXOD4gRIHO6s0ofKyo,simple delights filipino bakery & cafe,4.2,30,nan,6255 mccormick blvd,chicago,60659-1312
ChIJIb2GzqvTD4gRkpZfPDH-ByI,matilda,4.1,264,2,3101 n sheffield ave # 1,chicago,60657-7084
ChIJKSm9gyzSD4gRGyxvvyp9Rso,fat cat restaurant & bar,4.4,975,2,4840 n broadway,chicago,60613
ChIJ2Y6RSsYsDogRu7xMDIRtkU8,the french lunchbox @ chicago french market,4.6,24,nan,131 n clinton st,chicago,60661
ChIJOS_jo0fSD4gR2O11kJ-SPgA,the piggery,4.2,591,2,1625 w irving park rd,chicago,60613
ChIJGZnauzAtDogRM_CCEZhCr4E,goose island taproom,4.7,556,nan,1800 w fulton st,chicago,60612
ChIJybVLe8nTD4gRTvQSIx76ogU,klein's bakery & cafe,4.7,227,1,4155 n broadway,chicago,60613-2104
ChIJsyJS6m4sDogRkEEyDlxGfSY,macau tasty house,3.6,110,1,2826 s wentworth ave,chicago,60616
ChIJER7zhIHRD4gR3HkAsGibe6E,la fonda latino grill,4.6,111,2,5350 n broadway,chicago,60640
ChIJDdy6PActDogRtHVYT64x2sY,mako,4.8,35,nan,731 w lake st,chicago,60661
ChIJC_9HYrTND4gRPheYzpOO2gQ,el rey de la costa,4.2,19,nan,3548 w lawrence ave,chicago,60625
ChIJozMGS8otDogRCc3a7hrVnwU,wahlburgers,4,650,2,2 e ontario st,chicago,60611
ChIJLXthw0jJD4gR9aoGvQRM8HU,the garage bar & sandwiches,4.6,411,2,6154 n milwaukee ave,chicago,60646-3821
ChIJsVEttdfLD4gR9DYWnvXEptg,polish paczki cafe,4.7,88,nan,7210 w foster ave,chicago,60656
ChIJt0pUIDvTD4gRldSLks8Bs2Y,yard house,4.4,831,2,1500 n clybourn ave c101,chicago,60610
ChIJuW3UghbOD4gR5rYoqXVa-zk,evita steakhouse,4.5,255,3,6112 n lincoln ave,chicago,60659-2314
ChIJbV-noq_TD4gRJKdDjRzXsVk,roscoe's,4.3,620,nan,3356 n halsted st,chicago,60657-2898
ChIJHfhzIUctDogRhyhwg5bNomE,michael barlow center,4.5,28,nan,2120 w warren blvd,chicago,60612-2310
ChIJQ2QexhyxD4gRThNGW6A5Y2U,makoto usa,nan,nan,nan,1595 brummel ave,elk grove village,60007-2112
ChIJAcm8_LYsDogR1Qi_LdphXs4,artisan cellar,4.1,25,1,222 w merchandise mart plaza,chicago,60654
ChIJ1yvtsyXSD4gRNBTYAu7u2zg,coco vietnamese sandwiches & pho,4.7,177,1,1613 w lawrence ave,chicago,60640
ChIJOSfe4hwtDogRlUOa39W3Z6g,princi,4.3,193,nan,1000 w randolph st,chicago,60607
ChIJ76Q2dp7RD4gR49yOuPuiRwg,rice thai asian kitchen,4.6,83,1,1136 w thorndale ave,chicago,60660
ChIJL3osJJksDogRodsJu9TjTQA,hilton chicago,4.3,6455,nan,720 s michigan ave,chicago,60605
ChIJ--WlqgvTD4gRYEt5au3o6QY,compass bar,4.3,171,1,433 w diversey pkwy,chicago,60614
ChIJhdTGFHJpx0wRQolJV3XJSh8,restaurant-bar le mundial saint-raymond,4.5,136,2,376 rue saint joseph,saint-raymond,g3l 1j9
ChIJP3H-_njPD4gRXYFWcx-6bHE,cabos baja cafe & mexican grill,4.7,79,nan,5750 n california ave,chicago,60659
ChIJNzXHKZQlDogRhIfZ0-inmdw,mcdonald's,3.3,1038,1,9560 s halsted st,chicago,60628
ChIJ_y5Ekq7TD4gRfsNR4bVM8Dg,maison parisienne - french café,4.7,230,2,3307 n clark st,chicago,60657
ChIJgUarAaHRD4gRYh8_c7l3BjI,popeyes louisiana kitchen,3.4,437,1,6340 n broadway,chicago,60660
ChIJCTOLZIYwDogRw0OWALV3nxU,asia buffet & grill,4.2,893,2,8059 s cicero ave,chicago,60652
ChIJNaBC7nUwDogRBwNEFT8nxds,qsazon mexican restaurant,4.2,252,nan,8451 s pulaski rd,chicago,60652
ChIJj0NMcMrSD4gRUvSr_w9o0gQ,greek corner restaurant,4.3,139,1,958 n damen ave,chicago,60622-4950
ChIJ5VKNklbTD4gRD19M84CYMcE,machine: engineered dining & drink,4.2,290,nan,1846 w division st,chicago,60622
ChIJ69oHg1LTD4gRzJm128LOQME,subway,3.7,141,1,816 n state st,chicago,60610-3319
ChIJgeL7I-TRD4gRM7LJpGxhlHc,sabor a café colombian steakhouse & restaurant bar,4.4,457,2,2435 w peterson ave,chicago,60659-4112
ChIJO0SpxurLD4gRRn5Twbg7gbE,eli's cheesecake company,4.6,462,2,6701 west forest preserve drive,chicago,60634-1405
ChIJ8xJp-HYyDogRaZ7jj2qszdI,aramark correctional services,3,2,nan,2700 s california ave,chicago,60608
ChIJwdhEr0_TD4gRZ7xLeul4C8w,blue door kitchen & garden,4.5,387,2,52 w elm st,chicago,60610-2769
ChIJ6dMGvqbTD4gRRJAzf5Dzp_o,jersey mike's subs,4.3,152,1,3152 n broadway,chicago,60657-4509
ChIJ25RvMAbTD4gRU7EvprjLroU,hidden shamrock,4.4,139,2,2723 n halsted st,chicago,60614-1413
ChIJqZszAaIsDogRwiOmrl_GX7g,the congress plaza hotel & convention center,3.7,4624,nan,520 s michigan ave,chicago,60605
ChIJjUO4_1PTD4gRMd5_OkFpfd4,"the drake, a hilton hotel",4.4,3222,nan,140 e walton pl,chicago,60611-1501
ChIJidArQEjSD4gRQA3E8Lb2VSM,min min asian cafe,4.3,66,nan,1465 w irving park rd,chicago,60613
ChIJk0EijJHLD4gRaPtETnMBtYo,la parrilla colombian steakhouse,4.1,378,2,6427 w irving park rd,chicago,60634-2437
ChIJfXY8xEfSD4gRioR5-5TovAA,young's chinese restaurant,4.5,69,1,3949 n ashland ave,chicago,60613
ChIJgSOI-rYsDogRgNSc-P2ppfo,marshall's landing,4.5,179,2,222 w merchandise mart plaza,chicago,60654
ChIJy5Ba3d8nDogRCRuU6TkmlRY,amstar,nan,nan,nan,s colfax ave,chicago,60617-2436
ChIJgfMD36YoDogRW9r8FqP4MDM,captain hooks fish & chicken,4.1,1075,1,8554 s cottage grove ave,chicago,60619-6116
ChIJQX23UO4tDogR11ULbYG5uO0,fairgrounds coffee & tea,4.6,57,nan,1330 w fulton market,chicago,60607
ChIJHyxFXE3QD4gRUjIWahWwQwM,luzzat,4,79,1,1505 w jarvis ave,chicago,60626
ChIJI2d8rFbTD4gRd5L6_0NiSDI,coq d’or,4.3,70,2,140 e walton pl,chicago,60611
ChIJ3bFQSPwuDogRZoCFd4SuCwQ,hailey's hoagies,4.5,58,nan,1055 w 63rd st,chicago,60621
ChIJjUO4_1PTD4gRMd5_OkFpfd4,"the drake, a hilton hotel",4.4,3222,nan,140 e walton pl,chicago,60611-1501
ChIJeeUQQ-MnDogR-Z86koc_l1Y,gomez tacos & pizza,3.8,190,1,3016 e 91st st,chicago,60617-4301
ChIJjUO4_1PTD4gRMd5_OkFpfd4,"the drake, a hilton hotel",4.4,3222,nan,140 e walton pl,chicago,60611-1501
ChIJjUO4_1PTD4gRTmibVeEBq8Q,espression by lavazza,3.3,21,nan,140 e walton pl,chicago,60611-1545
ChIJMWgoHWcwDogRi8Y7Ge97K8I,solo cup co,2.2,12,nan,7575 s kostner ave # 3,chicago,60652-1151
ChIJW6C-nvcsDogRk2Bvgb9GXGA,yvolina's tamales,4.5,277,nan,814 w 18th st,chicago,60608
ChIJY0TwqMbSD4gRxavkfWurXgI,thee asian restaurant,4,78,2,1811 w north ave,chicago,60622
ChIJbWgo47YsDogRu4biFIJq-EM,the merchandise mart,4.5,1723,nan,222 w merchandise mart plaza,chicago,60654
ChIJxXnekvUsDogREHBxqfwkDho,mary's taqueria,4.6,232,1,1901 s canalport ave,chicago,60616-1029
ChIJ8cKp6nLLD4gRbZnWgp1O4w8,basehit bbq & catering,3.9,74,nan,6606 w north ave,chicago,60707
ChIJW3EGD6HRD4gRm82DpZrX3fE,aunty joy's jamaican kitchen,4.2,97,1,1217 w devon ave,chicago,60660
ChIJSSDLYgLMD4gRNB6_8ECGBhE,elly's on milwaukee,4.3,1135,2,5310 n milwaukee ave,chicago,60630
ChIJ9y4nhDjND4gRMubnZfj5KUE,the golden village mexican restaurant,4.8,47,nan,3619 w north ave,chicago,60647-4724
ChIJSTy24gMwDogRmqKiwfND-Uo,fon fon chinese cuisine,4,97,nan,8253 s kedzie ave,chicago,60652-3328
ChIJo9Vb9iLOD4gR8NIzMkXtE0k,delhi darbar inc,3.9,396,2,3010 w devon ave,chicago,60659-1406
ChIJD1xaCaMsDogRbB-jrzj-KCs,exchequer restaurant & pub,4.3,1575,2,226 s wabash ave,chicago,60604
ChIJyw3p8ZgsDogR1lyBPBVIsOk,frannies cafe,5,1,nan,623 s wabash ave,chicago,60605-3506
ChIJAcm8_LYsDogRH397iY5q3zQ,au bon pain,3.8,26,2,222 w merchandise mart plaza #208,chicago,60654
ChIJn3YvvizSD4gRpcXR5695BoU,demera restaurant,4.6,976,2,4801 n broadway,chicago,60640-3603
ChIJQzOWqPcsDogRyvxWAvZ7MeY,kristoffer's cafe & bakery,4.6,231,1,1733 s halsted st,chicago,60608
ChIJiXgD_IDND4gRn1il45NG5uM,dmen tap,4.7,371,1,2849 w belmont ave,chicago,60618
ChIJZbmaRq8sDogRzfn7Ervh8fA,hannah's bretzel,4.2,61,1,233 n michigan ave,chicago,60601
ChIJ-a5rhjjND4gRu7u7pUUpnmI,los cantaritos grill,4.5,75,1,3625 w north ave,chicago,60647
ChIJYdjGF9gsDogRGNdLs0yqouE,1201 w lake st,nan,nan,nan,1201 w lake st,chicago,60607
ChIJCwXdNuPSD4gR-6RmrxOD3uw,lakeshore sport & fitness,3.7,36,nan,1320 w fullerton ave,chicago,60614
ChIJIewg3HrDFogRm71KB-3q-2A,mandarin kitchen,4.2,75,2,2501 s nappanee st,elkhart,46517-1084
ChIJicoen_Ws6YAREX-PsMoj_54,la frutileta michoacana,4.6,105,1,500 n ventura ave,ventura,93001-1941
ChIJzXSgNGIsDogRLjjt37tGnKc,moon palace restaurant,4.3,235,2,216 w cermak rd,chicago,60616
ChIJBUZJK7wsDogR26Xv5XMa9pg,sopraffina marketcaffe,4.2,50,1,175 jackson blvd,chicago,60604
ChIJ4-WpE3TYEYgRXF5alzSPVro,tamales y restaurant,nan,nan,nan,10148 s ewing ave,chicago,60617-6021
ChIJmcnSE57RD4gRzH2OuL1pPjg,gordo's homemade ice cream bars,4.6,126,nan,1120 w granville ave,chicago,60660
ChIJp8-Bf-fRD4gRFVRTXTdvV0o,northstar restaurant,4.3,52,1,6246 n western ave,chicago,60659-2818
ChIJ-T2Yb13OD4gRqggm8d-k9M0,backyard grill,4.4,320,2,6355 n pulaski rd,chicago,60646
ChIJ3ZNSEccsDogR0SOy63iJE2Q,arby's,3.7,40,1,500 w madison st,chicago,60606
ChIJG0XnRvUsDogRl_QVsk3tARQ,tang's garden restaurant,4.1,222,2,1826 s canal st,chicago,60616
ChIJvyExPWHSD4gRPaqsMD6li78,beat kitchen,4.5,602,1,2100 w belmont ave,chicago,60618-6414
ChIJ8QLircnSD4gRpYbibqTsimg,mak restaurant,4.3,160,1,1924 w division st,chicago,60622
ChIJOS6Q4QfMD4gRc11kwOpq7Q8,pho no.1 vietnamese cuisine,4.4,251,1,5914 w lawrence ave,chicago,60630
ChIJaUooiocvDogRvmOaw5eSv8s,chan’s chinese kitchen two,5,2,nan,7117 s state st,chicago,60619
ChIJk3zhGgPND4gRxX0bEVnM6Io,paleteria y neveria fruta loca,5,3,nan,5456 w fullerton ave,chicago,60639-1452
ChIJg4zKMZTND4gROJSEFPYQi9M,café fénix,4.9,18,nan,2959 n pulaski rd,chicago,60641
ChIJ8XBx-tUtDogRH0cc9DS6eS4,kor-fusion cafe,4.6,43,nan,1514 w taylor st,chicago,60607
ChIJ8zxOy9gwDogRUveOJ3YBlBU,tony's kitchen,4.7,31,nan,6325 s central ave,chicago,60638-5521
ChIJeXUiILAsDogRFNdo6Iq27oo,renaissance chicago downtown hotel,4.5,2198,3,1 w wacker dr,chicago,60601
ChIJR2GvlWMsDogRawnNHi3brpY,emperor's choice,4.3,323,nan,2238 s wentworth ave,chicago,60616
ChIJiztfKi_TD4gR2eyBY1DKrTQ,goose island shrimp house,4.6,1137,1,1011 w division st,chicago,60642
ChIJuT_Xi7PRD4gRjtx3odzSQCE,anto pizza & pasta chicago,4.6,83,nan,1547 w jarvis ave,chicago,60626-1908
ChIJAQBU8eInDogR68JSml9XM1c,casa del sol,4.3,27,nan,8918 s commercial ave,chicago,60617
ChIJm_bpb2rND4gR9aT7z_bUDDA,jet's pizza,4.1,154,1,3510 w armitage ave,chicago,60647
ChIJp-H9YrIsDogRnA0duK3vONQ,sapori antichi bar italiano,4.8,50,nan,22 w ohio st,chicago,60654
ChIJDd2JPAXTD4gRQAox2F0pgGc,"johnson's real ice cream, chicago",4.4,92,nan,2951 n broadway,chicago,60657
ChIJAcm8_LYsDogR0jngrKqR6BI,billy goat tavern (at the mart),3.9,23,nan,222 w merchandise mart plaza fc-2,chicago,60654-1285
ChIJoWkHQe3ND4gRv4f5BO3sgdk,arun's thai restaurant,4.2,89,4,4156 n kedzie ave,chicago,60618-2440
ChIJv8KAPeIlDogRgx3Y_7rhvBs,burger king,3.3,427,1,110 e 95th st,chicago,60619
ChIJD33DhGclDogRv7zmJ202dwo,jerk n go chicago,5,2,nan,9044 s ashland ave,chicago,60620
ChIJbdH_Xk3QD4gRC8wFCWrPOHM,charmers cafe,4.5,200,1,1500 w jarvis ave #1909,chicago,60626
ChIJE2CFRK7OD4gRXNxVuPX1yqk,burger bull,4.4,141,1,5736 n elston ave,chicago,60646
ChIJcSp0zz8xDogRh2MEr68KczE,orion restaurant,4.2,126,1,5772 s archer ave,chicago,60638-1643
ChIJ1c0qnOfRD4gRP0FvsOXAE48,china dragon,3.3,84,1,6214 n western ave,chicago,60659-2818
ChIJZ12RrRstDogRNpXqkU2On5s,pompei,4.3,1321,1,1531 w taylor st,chicago,60607-4015
ChIJj9xhjozND4gRgLBh1IL7uvg,leader bar,4.2,273,2,3000 w irving park rd,chicago,60618
ChIJ5Y9ekrgsDogReCYMc4bV3ss,illinois ventures llc,nan,nan,nan,2242 w harrison st,chicago,60612
ChIJFXYdpwnTD4gRl5HyWmILoZg,yen's chinese cuisine,4.4,57,2,2856 n clark st,chicago,60657
ChIJgZ5-sdLTD4gR7THwUjC7lkk,iyanze bar and cafe,3.9,205,2,4623 n broadway,chicago,60640
ChIJIcdWwMXTD4gRo00Zm5vOrtk,pizza hut,3.8,36,1,2516 w north ave,chicago,60647
ChIJwYSlqjUzDogRP_nGr3pn-WA,sony's submarine,4,98,1,5124 w chicago ave,chicago,60651
ChIJyeKMyJ3MD4gRmhEF5YRPsq4,hong huah,4.5,262,1,5924 w fullerton ave,chicago,60639
ChIJiVk8nPExDogR-eArXda9jRM,polonia banquets,4,56,nan,4604 s archer ave,chicago,60632-2932
ChIJteissDfFD4gR6N9TlFvWWYY,bobtail soda fountain,4.3,3,nan,1114 central ave,wilmette,60091-2627
ChIJ2xmfKo7TD4gRJd427AdR-4o,rukiyo's cafe,5,3,nan,939 n orleans st,chicago,60610
ChIJ1bGtVbXND4gRydSZCBZOwgo,sazón cubano | authentic & traditional cuban food & grill,4.3,41,nan,5422 w fullerton ave,chicago,60639
ChIJ0xJtpwTJD4gRwkh2ENrd80M,mugs pizza & ribs,4.1,118,nan,7228 harlem ave,chicago,60631-4335
ChIJm0t7tBIxDogRt920DUkjCvc,taqueria y restaurant kairos,4.3,200,1,5526 s archer ave,chicago,60638-3004
ChIJFdHHNW8tDogRLXYijIsFj78,westside gyros,4,185,1,754 s western ave,chicago,60612-3535
ChIJQzQG6MXSD4gRl2_TuMAyZHE,"nori sushi - wicker park, chicago",4.1,152,2,1393 n milwaukee ave,chicago,60622
ChIJla3HKHPJD4gRFr8lz6SEF-E,dunkin',3.9,172,1,7240 w devon ave,chicago,60631
ChIJrUvtMhTOD4gRfHI4EVKaU6M,bangkok thai cuisine,4.5,81,2,6144 n lincoln ave,chicago,60659
ChIJE-1WBYkxDogR80u54aY3FFI,el original chavas tacos,4.3,79,nan,4316 s pulaski rd,chicago,60632-4009
ChIJy8FcUzvRD4gRwvgnfAB2AOk,el sabor poblano,4.6,86,nan,7027 n clark st,chicago,60626
ChIJrdihWAPJD4gRY5ldaQrUZcQ,chopstick express,3.9,79,2,7230 n harlem ave,chicago,60631
ChIJMUJjb7QsDogR-QvGlOuQPhg,yu choy chinese restaurant,3.2,57,2,1146 n milwaukee ave,chicago,60642
ChIJx11WoWzTD4gRr2-RP6xmsaY,chicago pizza and oven grinder company,4.6,3585,2,2121 n clark st,chicago,60614-4613
